iter	Passed	Remaining
1550	54635	1002146
1551	54665	1002007
1552	54695	1001883
1553	54722	1001703
1554	54749	1001517
1555	54776	1001326
1556	54804	1001159
1557	54833	1001006
1558	54867	1000948
1559	54901	1000895
1560	54931	1000766
1561	54961	1000637
1562	54991	1000510
1563	55024	1000435
1564	55055	1000324
1565	55088	1000244
1566	55119	1000140
1567	55146	999948
1568	55179	999877
1569	55215	999863
1570	55246	999740
1571	55274	999579
1572	55302	999424
1573	55330	999251
1574	55362	999154
1575	55399	999164
1576	55436	999161
1577	55467	999046
1578	55497	998927
1579	55527	998794
1580	55556	998641
1581	55584	998490
1582	55612	998317
1583	55638	998118
1584	55664	997920
1585	55692	997758
1586	55719	997579
1587	55751	997482
1588	55781	997356
1589	55811	997231
1590	55837	997032
1591	55865	996884
1592	55890	996662
1593	55917	996477
1594	55943	996293
1595	55972	996134
1596	56000	995980
1597	56028	995822
1598	56043	995423
1599	56065	995156
1600	56090	994952
1601	56120	994829
1602	56146	994638
1603	56173	994444
1604	56201	994285
1605	56231	994161
1606	56257	993981
1607	56286	993843
1608	56317	993725
1609	56346	993581
1610	56370	993352
1611	56395	993154
1612	56422	992969
1613	56449	992805
1614	56477	992644
1615	56502	992432
1616	56527	992212
1617	56551	992000
1618	56577	991798
1619	56606	991663
1620	56635	991529
1621	56665	991399
1622	56674	990921
1623	56701	990744
1624	56728	990569
1625	56754	990368
1626	56779	990161
1627	56805	989976
1628	56833	989828
1629	56860	989654
1630	56889	989512
1631	56915	989323
1632	56925	988849
1633	56951	988676
1634	56978	988495
1635	57007	988366
1636	57032	988164
1637	57060	988006
1638	57087	987827
1639	57113	987649
1640	57141	987496
1641	57167	987298
1642	57192	987103
1643	57215	986869
1644	57241	986674
1645	57251	986210
1646	57275	985987
1647	57304	985856
1648	57333	985721
1649	57362	985583
1650	57391	985459
1651	57415	985230
1652	57443	985081
1653	57468	984880
1654	57494	984707
1655	57521	984542
1656	57550	984406
1657	57576	984225
1658	57600	983996
1659	57634	983953
1660	57664	983829
1661	57688	983615
1662	57717	983496
1663	57744	983321
1664	57772	983168
1665	57798	982993
1666	57825	982833
1667	57853	982679
1668	57881	982523
1669	57910	982390
1670	57939	982266
1671	57963	982055
1672	57991	981900
1673	58017	981720
1674	58026	981254
1675	58051	981063
1676	58077	980874
1677	58103	980694
1678	58138	980665
1679	58215	981354
1680	58286	981916
1681	58354	982458
1682	58420	982936
1683	58490	983507
1684	58549	983882
1685	58602	984147
1686	58651	984358
1687	58713	984777
1688	58770	985106
1689	58833	985547
1690	58893	985936
1691	58952	986306
1692	59006	986596
1693	59062	986906
1694	59122	987293
1695	59176	987573
1696	59222	987724
1697	59274	987981
1698	59324	988197
1699	59369	988334
1700	59421	988569
1701	59435	988199
1702	59487	988439
1703	59537	988656
1704	59587	988878
1705	59656	989403
1706	59725	989925
1707	59775	990141
1708	59848	990744
1709	59919	991292
1710	59984	991753
1711	60031	991927
1712	60089	992272
1713	60141	992518
1714	60191	992717
1715	60254	993138
1716	60311	993471
1717	60368	993791
1718	60414	993942
1719	60461	994100
1720	60506	994221
1721	60521	993861
1722	60570	994059
1723	60641	994604
1724	60701	994975
1725	60750	995174
1726	60788	995179
1727	60835	995342
1728	60892	995659
1729	60954	996067
1730	61028	996657
1731	61071	996751
1732	61107	996725
1733	61177	997262
1734	61253	997890
1735	61283	997756
1736	61342	998112
1737	61398	998417
1738	61456	998740
1739	61507	998973
1740	61564	999287
1741	61626	999677
1742	61684	1000004
1743	61744	1000375
1744	61798	1000642
1745	61851	1000895
1746	61909	1001221
1747	61967	1001541
1748	62027	1001907
1749	62084	1002215
1750	62143	1002571
1751	62202	1002913
1752	62263	1003280
1753	62327	1003701
1754	62389	1004103
1755	62444	1004371
1756	62505	1004747
1757	62568	1005151
1758	62626	1005476
1759	62642	1005128
1760	62695	1005375
1761	62758	1005768
1762	62809	1005986
1763	62824	1005618
1764	62888	1006040
1765	62951	1006440
1766	63007	1006726
1767	63066	1007070
1768	63127	1007439
1769	63187	1007792
1770	63227	1007824
1771	63284	1008119
1772	63338	1008381
1773	63382	1008475
1774	63431	1008649
1775	63473	1008721
1776	63530	1009012
1777	63586	1009294
1778	63640	1009553
1779	63694	1009805
1780	63753	1010139
1781	63812	1010474
1782	63877	1010897
1783	63939	1011279
1784	63992	1011517
1785	64043	1011713
1786	64098	1011985
1787	64153	1012251
1788	64218	1012672
1789	64277	1012992
1790	64334	1013303
1791	64395	1013661
1792	64449	1013908
1793	64509	1014237
1794	64572	1014626
1795	64603	1014520
1796	64662	1014847
1797	64681	1014546
1798	64733	1014755
1799	64793	1015100
1800	64839	1015225
1801	64905	1015647
1802	64963	1015955
1803	65010	1016098
1804	65074	1016503
1805	65162	1017272
1806	65222	1017611
1807	65245	1017363
1808	65296	1017559
1809	65365	1018034
1810	65419	1018287
1811	65467	1018428
1812	65535	1018893
1813	65596	1019234
1814	65659	1019617
1815	65713	1019865
1816	65770	1020155
1817	65843	1020675
1818	65914	1021186
1819	65979	1021601
1820	66029	1021764
1821	66091	1022129
1822	66154	1022506
1823	66211	1022787
1824	66257	1022913
1825	66311	1023146
1826	66387	1023718
1827	66450	1024095
1828	66499	1024259
1829	66564	1024661
1830	66620	1024924
1831	66677	1025200
1832	66732	1025446
1833	66747	1025082
1834	66796	1025251
1835	66852	1025508
1836	66867	1025149
1837	66934	1025571
1838	66951	1025241
1839	66970	1024938
1840	67031	1025283
1841	67090	1025591
1842	67150	1025911
1843	67213	1026281
1844	67271	1026576
1845	67330	1026879
1846	67385	1027124
1847	67433	1027262
1848	67484	1027447
1849	67537	1027658
1850	67583	1027772
1851	67644	1028104
1852	67696	1028307
1853	67755	1028614
1854	67821	1029024
1855	67887	1029432
1856	67959	1029935
1857	68026	1030361
1858	68091	1030752
1859	68158	1031165
1860	68218	1031493
1861	68264	1031596
1862	68304	1031604
1863	68367	1031961
1864	68429	1032313
1865	68478	1032461
1866	68533	1032705
1867	68589	1032960
1868	68642	1033161
1869	68693	1033337
1870	68743	1033510
1871	68770	1033324
1872	68819	1033462
1873	68866	1033592
1874	68921	1033817
1875	68980	1034111
1876	69045	1034506
1877	69113	1034928
1878	69177	1035308
1879	69208	1035177
1880	69239	1035053
1881	69300	1035378
1882	69361	1035702
1883	69415	1035934
1884	69469	1036146
1885	69489	1035860
1886	69546	1036114
1887	69599	1036330
1888	69656	1036583
1889	69721	1036963
1890	69789	1037387
1891	69841	1037587
1892	69884	1037628
1893	69933	1037772
1894	69997	1038147
1895	70057	1038443
1896	70110	1038650
1897	70165	1038884
1898	70237	1039354
1899	70299	1039695
1900	70318	1039383
1901	70335	1039052
1902	70386	1039232
1903	70446	1039522
1904	70503	1039787
1905	70605	1040703
1906	70663	1040982
1907	70709	1041074
1908	70755	1041174
1909	70803	1041299
1910	70885	1041915
1911	70936	1042087
1912	70991	1042308
1913	71043	1042496
1914	71092	1042635
1915	71138	1042713
1916	71180	1042755
1917	71222	1042783
1918	71264	1042828
1919	71304	1042834
1920	71342	1042807
1921	71377	1042729
1922	71411	1042652
1923	71452	1042674
1924	71488	1042616
1925	71529	1042634
1926	71572	1042685
1927	71610	1042661
1928	71652	1042687
1929	71689	1042651
1930	71716	1042477
1931	71743	1042289
1932	71773	1042149
1933	71803	1042005
1934	71839	1041948
1935	71881	1041986
1936	71913	1041876
1937	71942	1041723
1938	71971	1041563
1939	72001	1041424
1940	72028	1041247
1941	72058	1041102
1942	72088	1040957
1943	72119	1040838
1944	72150	1040708
1945	72182	1040601
1946	72213	1040479
1947	72243	1040337
1948	72272	1040184
1949	72307	1040115
1950	72342	1040052
1951	72380	1040021
1952	72411	1039902
1953	72427	1039555
1954	72460	1039469
1955	72496	1039418
1956	72535	1039400
1957	72572	1039369
1958	72604	1039252
1959	72642	1039234
1960	72675	1039140
1961	72703	1038974
1962	72729	1038771
1963	72756	1038596
1964	72785	1038446
1965	72814	1038297
1966	72844	1038155
1967	72874	1038022
1968	72902	1037854
1969	72928	1037651
1970	72954	1037466
1971	72981	1037278
1972	73007	1037094
1973	73033	1036903
1974	73063	1036757
1975	73094	1036642
1976	73125	1036513
1977	73153	1036359
1978	73184	1036234
1979	73214	1036101
1980	73244	1035962
1981	73274	1035818
1982	73300	1035628
1983	73320	1035349
1984	73346	1035158
1985	73355	1034740
1986	73377	1034490
1987	73410	1034388
1988	73437	1034211
1989	73466	1034074
1990	73496	1033929
1991	73523	1033762
1992	73552	1033612
1993	73581	1033457
1994	73605	1033247
1995	73632	1033064
1996	73659	1032893
1997	73688	1032744
1998	73716	1032586
1999	73743	1032410
2000	73770	1032227
2001	73799	1032083
2002	73825	1031904
2003	73855	1031764
2004	73883	1031607
2005	73912	1031465
2006	73940	1031298
2007	73967	1031126
2008	73999	1031017
2009	74030	1030907
2010	74057	1030729
2011	74087	1030590
2012	74115	1030436
2013	74146	1030324
2014	74175	1030179
2015	74207	1030068
2016	74237	1029938
2017	74266	1029799
2018	74298	1029696
2019	74329	1029573
2020	74350	1029317
2021	74381	1029205
2022	74411	1029074
2023	74441	1028935
2024	74471	1028806
2025	74500	1028669
2026	74527	1028497
2027	74555	1028334
2028	74582	1028164
2029	74611	1028016
2030	74635	1027813
2031	74665	1027672
2032	74692	1027507
2033	74717	1027316
2034	74745	1027148
2035	74769	1026944
2036	74799	1026819
2037	74826	1026639
2038	74854	1026483
2039	74882	1026330
2040	74909	1026157
2041	74937	1026000
2042	74965	1025852
2043	74998	1025757
2044	75073	1026246
2045	75099	1026067
2046	75126	1025892
2047	75154	1025744
2048	75182	1025581
2049	75208	1025401
2050	75237	1025255
2051	75265	1025100
2052	75290	1024912
2053	75319	1024775
2054	75344	1024578
2055	75373	1024429
2056	75399	1024252
2057	75427	1024102
2058	75454	1023926
2059	75482	1023770
2060	75511	1023643
2061	75541	1023516
2062	75571	1023381
2063	75601	1023254
2064	75628	1023084
2065	75656	1022943
2066	75685	1022794
2067	75713	1022647
2068	75740	1022474
2069	75770	1022355
2070	75799	1022214
2071	75821	1021979
2072	75849	1021829
2073	75877	1021677
2074	75906	1021532
2075	75934	1021378
2076	75961	1021224
2077	75986	1021032
2078	76013	1020866
2079	76041	1020704
2080	76070	1020575
2081	76099	1020436
2082	76131	1020331
2083	76157	1020164
2084	76181	1019952
2085	76213	1019864
2086	76242	1019717
2087	76273	1019609
2088	76301	1019457
2089	76329	1019311
2090	76354	1019115
2091	76384	1018999
2092	76418	1018921
2093	76446	1018777
2094	76474	1018629
2095	76501	1018463
2096	76530	1018321
2097	76556	1018144
2098	76580	1017954
2099	76606	1017769
2100	76632	1017594
2101	76658	1017424
2102	76683	1017236
2103	76707	1017025
2104	76739	1016939
2105	76768	1016805
2106	76799	1016689
2107	76828	1016562
2108	76860	1016458
2109	76893	1016378
2110	76924	1016268
2111	76953	1016131
2112	76980	1015975
2113	77007	1015818
2114	77036	1015681
2115	77063	1015523
2116	77093	1015392
2117	77107	1015071
2118	77122	1014753
2119	77131	1014358
2120	77163	1014260
2121	77190	1014097
2122	77219	1013961
2123	77247	1013814
2124	77276	1013687
2125	77302	1013510
2126	77329	1013357
2127	77360	1013252
2128	77388	1013103
2129	77414	1012927
2130	77442	1012788
2131	77471	1012656
2132	77500	1012525
2133	77530	1012402
2134	77560	1012276
2135	77586	1012106
2136	77613	1011955
2137	77641	1011811
2138	77667	1011633
2139	77695	1011498
2140	77722	1011332
2141	77747	1011157
2142	77775	1011009
2143	77803	1010866
2144	77831	1010722
2145	77859	1010574
2146	77886	1010415
2147	77913	1010267
2148	77942	1010126
2149	77969	1009983
2150	77998	1009852
2151	78028	1009731
2152	78058	1009608
2153	78087	1009480
2154	78118	1009381
2155	78146	1009237
2156	78176	1009122
2157	78202	1008953
2158	78231	1008823
2159	78261	1008709
2160	78293	1008616
2161	78324	1008508
2162	78340	1008211
2163	78364	1008025
2164	78393	1007889
2165	78419	1007720
2166	78444	1007546
2167	78472	1007396
2168	78499	1007242
2169	78526	1007094
2170	78556	1006972
2171	78582	1006817
2172	78610	1006671
2173	78638	1006530
2174	78664	1006356
2175	78692	1006218
2176	78719	1006066
2177	78743	1005883
2178	78769	1005706
2179	78796	1005563
2180	78824	1005422
2181	78852	1005284
2182	78882	1005168
2183	78910	1005027
2184	78939	1004902
2185	78961	1004687
2186	78994	1004604
2187	79027	1004526
2188	79059	1004444
2189	79089	1004329
2190	79119	1004218
2191	79143	1004022
2192	79171	1003882
2193	79204	1003807
2194	79216	1003473
2195	79240	1003282
2196	79267	1003131
2197	79295	1002991
2198	79324	1002863
2199	79351	1002713
2200	79380	1002592
2201	79404	1002402
2202	79433	1002278
2203	79462	1002153
2204	79492	1002042
2205	79518	1001878
2206	79545	1001726
2207	79574	1001595
2208	79598	1001414
2209	79629	1001309
2210	79659	1001197
2211	79687	1001065
2212	79714	1000916
2213	79743	1000789
2214	79772	1000668
2215	79799	1000519
2216	79827	1000385
2217	79854	1000236
2218	79886	1000145
2219	79918	1000060
2220	79931	999738
2221	79957	999573
2222	79988	999475
2223	80017	999356
2224	80046	999236
2225	80073	999081
2226	80102	998960
2227	80127	998789
2228	80154	998641
2229	80183	998519
2230	80209	998353
2231	80235	998201
2232	80262	998046
2233	80290	997916
2234	80317	997771
2235	80345	997636
2236	80361	997354
2237	80391	997241
2238	80402	996901
2239	80430	996763
2240	80456	996609
2241	80486	996496
2242	80512	996343
2243	80539	996187
2244	80565	996033
2245	80595	995926
2246	80626	995832
2247	80653	995679
2248	80679	995530
2249	80708	995405
2250	80737	995284
2251	80769	995205
2252	80798	995086
2253	80829	994981
2254	80856	994837
2255	80883	994696
2256	80913	994587
2257	80939	994434
2258	80970	994334
2259	81000	994232
2260	81027	994083
2261	81057	993971
2262	81084	993836
2263	81113	993713
2264	81143	993605
2265	81169	993452
2266	81200	993357
2267	81243	993408
2268	81302	993648
2269	81372	994032
2270	81437	994353
2271	81507	994732
2272	81575	995095
2273	81633	995327
2274	81684	995477
2275	81738	995655
2276	81808	996035
2277	81868	996293
2278	81928	996548
2279	81990	996836
2280	82051	997094
2281	82104	997275
2282	82154	997409
2283	82207	997572
2284	82259	997727
2285	82300	997757
2286	82361	998029
2287	82416	998215
2288	82475	998466
2289	82528	998632
2290	82588	998887
2291	82658	999262
2292	82718	999511
2293	82780	999795
2294	82840	1000043
2295	82900	1000299
2296	82960	1000545
2297	82983	1000347
2298	83030	1000453
2299	83092	1000719
2300	83155	1001006
2301	83213	1001239
2302	83231	1000981
2303	83292	1001248
2304	83352	1001491
2305	83428	1001934
2306	83486	1002167
2307	83541	1002347
2308	83587	1002439
2309	83658	1002816
2310	83734	1003260
2311	83795	1003515
2312	83849	1003687
2313	83910	1003947
2314	83956	1004031
2315	84010	1004208
2316	84071	1004466
2317	84128	1004678
2318	84182	1004850
2319	84235	1005021
2320	84296	1005280
2321	84355	1005507
2322	84411	1005701
2323	84477	1006023
2324	84541	1006321
2325	84613	1006703
2326	84684	1007075
2327	84758	1007485
2328	84812	1007660
2329	84874	1007926
2330	84933	1008160
2331	84994	1008414
2332	85050	1008611
2333	85101	1008751
2334	85154	1008904
2335	85212	1009123
2336	85248	1009081
2337	85307	1009317
2338	85339	1009218
2339	85402	1009506
2340	85469	1009830
2341	85531	1010093
2342	85593	1010350
2343	85656	1010634
2344	85711	1010811
2345	85772	1011059
2346	85831	1011284
2347	85896	1011594
2348	85956	1011826
2349	85996	1011830
2350	86054	1012043
2351	86116	1012305
2352	86180	1012588
2353	86231	1012728
2354	86289	1012941
2355	86348	1013165
2356	86405	1013368
2357	86464	1013592
2358	86529	1013887
2359	86594	1014184
2360	86649	1014361
2361	86707	1014571
2362	86764	1014773
2363	86815	1014901
2364	86894	1015362
2365	86953	1015589
2366	87011	1015800
2367	87074	1016064
2368	87134	1016298
2369	87195	1016547
2370	87253	1016757
2371	87315	1017009
2372	87378	1017281
2373	87437	1017501
2374	87492	1017680
2375	87556	1017955
2376	87613	1018153
2377	87638	1017980
2378	87694	1018165
2379	87748	1018329
2380	87785	1018290
2381	87839	1018452
2382	87904	1018742
2383	87977	1019119
2384	88034	1019321
2385	88093	1019533
2386	88155	1019791
2387	88217	1020037
2388	88274	1020239
2389	88337	1020497
2390	88399	1020749
2391	88459	1020983
2392	88522	1021242
2393	88581	1021456
2394	88634	1021606
2395	88690	1021792
2396	88746	1021967
2397	88806	1022205
2398	88861	1022374
2399	88927	1022665
2400	89002	1023061
2401	89069	1023375
2402	89117	1023462
2403	89171	1023621
2404	89218	1023691
2405	89288	1024029
2406	89344	1024215
2407	89413	1024543
2408	89462	1024637
2409	89515	1024781
2410	89583	1025104
2411	89636	1025245
2412	89701	1025524
2413	89761	1025751
2414	89821	1025973
2415	89831	1025628
2416	89896	1025908
2417	89954	1026110
2418	90012	1026305
2419	90070	1026505
2420	90095	1026330
2421	90152	1026514
2422	90212	1026741
2423	90269	1026927
2424	90333	1027200
2425	90390	1027386
2426	90457	1027677
2427	90521	1027953
2428	90605	1028439
2429	90659	1028597
2430	90718	1028804
2431	90776	1028997
2432	90826	1029100
2433	90876	1029208
2434	90929	1029352
2435	90986	1029534
2436	91055	1029859
2437	91116	1030087
2438	91173	1030272
2439	91234	1030500
2440	91296	1030740
2441	91346	1030849
2442	91408	1031081
2443	91467	1031292
2444	91529	1031536
2445	91583	1031685
2446	91639	1031853
2447	91702	1032105
2448	91763	1032324
2449	91823	1032541
2450	91882	1032750
2451	91944	1032992
2452	91999	1033148
2453	92056	1033328
2454	92122	1033606
2455	92178	1033781
2456	92232	1033924
2457	92296	1034190
2458	92350	1034337
2459	92421	1034674
2460	92493	1035019
2461	92561	1035318
2462	92628	1035612
2463	92682	1035756
2464	92738	1035922
2465	92801	1036174
2466	92857	1036336
2467	92921	1036596
2468	92982	1036816
2469	93047	1037084
2470	93115	1037380
2471	93181	1037660
2472	93239	1037845
2473	93302	1038097
2474	93355	1038227
2475	93414	1038420
2476	93469	1038578
2477	93539	1038894
2478	93592	1039032
2479	93652	1039244
2480	93706	1039382
2481	93761	1039536
2482	93819	1039722
2483	93883	1039977
2484	93936	1040105
2485	93981	1040151
2486	94033	1040266
2487	94088	1040418
2488	94134	1040475
2489	94181	1040535
2490	94217	1040476
2491	94254	1040429
2492	94295	1040432
2493	94336	1040423
2494	94373	1040377
2495	94411	1040347
2496	94445	1040263
2497	94479	1040186
2498	94520	1040178
2499	94559	1040152
2500	94595	1040092
2501	94634	1040072
2502	94657	1039876
2503	94695	1039838
2504	94738	1039851
2505	94769	1039745
2506	94800	1039625
2507	94837	1039580
2508	94873	1039526
2509	94912	1039497
2510	94944	1039393
2511	94972	1039254
2512	95000	1039106
2513	95027	1038948
2514	95057	1038828
2515	95089	1038726
2516	95124	1038659
2517	95156	1038562
2518	95188	1038462
2519	95218	1038337
2520	95250	1038230
2521	95272	1038028
2522	95301	1037892
2523	95329	1037751
2524	95360	1037633
2525	95387	1037481
2526	95416	1037344
2527	95442	1037185
2528	95471	1037046
2529	95500	1036918
2530	95530	1036794
2531	95557	1036635
2532	95583	1036479
2533	95613	1036357
2534	95643	1036236
2535	95672	1036101
2536	95700	1035957
2537	95730	1035831
2538	95758	1035689
2539	95789	1035581
2540	95822	1035493
2541	95854	1035398
2542	95883	1035260
2543	95912	1035135
2544	95943	1035023
2545	95971	1034883
2546	96000	1034749
2547	96029	1034620
2548	96061	1034520
2549	96096	1034454
2550	96127	1034344
2551	96161	1034259
2552	96193	1034166
2553	96224	1034053
2554	96253	1033923
2555	96285	1033827
2556	96316	1033714
2557	96349	1033630
2558	96382	1033546
2559	96416	1033466
2560	96448	1033364
2561	96478	1033248
2562	96509	1033140
2563	96540	1033027
2564	96568	1032888
2565	96597	1032752
2566	96627	1032642
2567	96653	1032478
2568	96683	1032356
2569	96713	1032239
2570	96742	1032103
2571	96770	1031968
2572	96800	1031848
2573	96833	1031757
2574	96861	1031617
2575	96890	1031497
2576	96920	1031377
2577	96949	1031248
2578	96977	1031104
2579	97003	1030943
2580	97032	1030814
2581	97063	1030704
2582	97093	1030584
2583	97123	1030471
2584	97153	1030356
2585	97182	1030222
2586	97212	1030101
2587	97239	1029955
2588	97267	1029822
2589	97282	1029541
2590	97308	1029384
2591	97339	1029273
2592	97365	1029110
2593	97394	1028984
2594	97422	1028848
2595	97453	1028738
2596	97481	1028600
2597	97495	1028315
2598	97521	1028161
2599	97550	1028034
2600	97579	1027905
2601	97608	1027779
2602	97636	1027643
2603	97668	1027544
2604	97699	1027435
2605	97731	1027339
2606	97761	1027226
2607	97788	1027081
2608	97817	1026955
2609	97848	1026843
2610	97875	1026697
2611	97905	1026586
2612	97937	1026483
2613	97965	1026356
2614	97996	1026246
2615	98027	1026137
2616	98054	1025995
2617	98081	1025846
2618	98116	1025779
2619	98145	1025656
2620	98172	1025513
2621	98203	1025401
2622	98232	1025278
2623	98260	1025143
2624	98289	1025018
2625	98317	1024881
2626	98346	1024753
2627	98376	1024642
2628	98405	1024513
2629	98434	1024394
2630	98464	1024275
2631	98494	1024164
2632	98525	1024061
2633	98554	1023933
2634	98582	1023799
2635	98613	1023693
2636	98643	1023576
2637	98669	1023425
2638	98696	1023278
2639	98726	1023164
2640	98755	1023044
2641	98784	1022919
2642	98816	1022823
2643	98895	1023218
2644	98924	1023097
2645	98953	1022966
2646	98983	1022852
2647	98990	1022498
2648	99019	1022380
2649	99048	1022259
2650	99080	1022161
2651	99108	1022029
2652	99143	1021961
2653	99175	1021877
2654	99202	1021725
2655	99227	1021568
2656	99257	1021453
2657	99284	1021305
2658	99316	1021220
2659	99346	1021097
2660	99378	1021014
2661	99408	1020894
2662	99434	1020741
2663	99461	1020603
2664	99491	1020489
2665	99522	1020384
2666	99552	1020268
2667	99577	1020112
2668	99609	1020018
2669	99637	1019881
2670	99666	1019767
2671	99697	1019658
2672	99727	1019548
2673	99752	1019382
2674	99782	1019275
2675	99814	1019183
2676	99847	1019100
2677	99877	1018988
2678	99903	1018837
2679	99931	1018702
2680	99958	1018558
2681	99985	1018423
2682	100016	1018320
2683	100045	1018202
2684	100075	1018089
2685	100107	1017992
2686	100133	1017848
2687	100160	1017703
2688	100185	1017544
2689	100213	1017406
2690	100239	1017258
2691	100272	1017173
2692	100304	1017083
2693	100341	1017047
2694	100368	1016906
2695	100397	1016782
2696	100427	1016679
2697	100457	1016559
2698	100482	1016404
2699	100509	1016259
2700	100537	1016130
2701	100567	1016025
2702	100598	1015927
2703	100624	1015775
2704	100649	1015612
2705	100681	1015517
2706	100708	1015385
2707	100743	1015317
2708	100775	1015231
2709	100808	1015154
2710	100840	1015067
2711	100868	1014932
2712	100898	1014821
2713	100924	1014678
2714	100952	1014547
2715	100983	1014441
2716	101013	1014332
2717	101041	1014201
2718	101072	1014106
2719	101101	1013983
2720	101129	1013856
2721	101159	1013748
2722	101189	1013641
2723	101216	1013498
2724	101246	1013390
2725	101261	1013137
2726	101288	1012994
2727	101318	1012883
2728	101349	1012785
2729	101377	1012662
2730	101406	1012544
2731	101436	1012433
2732	101463	1012297
2733	101492	1012178
2734	101522	1012072
2735	101552	1011959
2736	101583	1011864
2737	101610	1011727
2738	101637	1011592
2739	101665	1011456
2740	101692	1011324
2741	101720	1011199
2742	101752	1011112
2743	101783	1011012
2744	101814	1010916
2745	101846	1010825
2746	101876	1010715
2747	101905	1010595
2748	101935	1010491
2749	101966	1010391
2750	101996	1010283
2751	102026	1010178
2752	102053	1010047
2753	102091	1010020
2754	102122	1009921
2755	102156	1009848
2756	102185	1009734
2757	102216	1009636
2758	102244	1009516
2759	102274	1009402
2760	102304	1009297
2761	102334	1009195
2762	102366	1009105
2763	102398	1009013
2764	102431	1008939
2765	102463	1008856
2766	102491	1008724
2767	102524	1008646
2768	102550	1008508
2769	102583	1008429
2770	102613	1008325
2771	102644	1008229
2772	102672	1008104
2773	102704	1008009
2774	102733	1007902
2775	102762	1007786
2776	102793	1007686
2777	102822	1007574
2778	102850	1007449
2779	102881	1007347
2780	102906	1007193
2781	102935	1007080
2782	102965	1006974
2783	102993	1006850
2784	103023	1006743
2785	103051	1006616
2786	103089	1006588
2787	103127	1006565
2788	103154	1006433
2789	103179	1006274
2790	103213	1006206
2791	103248	1006153
2792	103278	1006046
2793	103306	1005924
2794	103337	1005827
2795	103367	1005727
2796	103396	1005607
2797	103426	1005502
2798	103451	1005357
2799	103481	1005246
2800	103509	1005129
2801	103537	1005000
2802	103564	1004865
2803	103590	1004728
2804	103620	1004617
2805	103648	1004494
2806	103679	1004398
2807	103713	1004336
2808	103743	1004233
2809	103770	1004096
2810	103795	1003946
2811	103828	1003870
2812	103858	1003772
2813	103889	1003672
2814	103918	1003564
2815	103944	1003421
2816	103972	1003295
2817	103998	1003153
2818	104033	1003097
2819	104063	1002999
2820	104095	1002909
2821	104126	1002819
2822	104157	1002727
2823	104166	1002421
2824	104194	1002298
2825	104223	1002180
2826	104271	1002251
2827	104362	1002740
2828	104437	1003064
2829	104510	1003375
2830	104637	1004204
2831	104708	1004490
2832	104760	1004599
2833	104816	1004741
2834	104890	1005062
2835	104960	1005338
2836	105025	1005570
2837	105101	1005909
2838	105152	1006004
2839	105204	1006108
2840	105270	1006352
2841	105332	1006550
2842	105397	1006785
2843	105461	1006996
2844	105508	1007063
2845	105566	1007225
2846	105632	1007457
2847	105692	1007639
2848	105746	1007766
2849	105813	1008009
2850	105882	1008278
2851	105955	1008580
2852	106023	1008842
2853	106102	1009197
2854	106168	1009438
2855	106245	1009779
2856	106312	1010024
2857	106369	1010179
2858	106423	1010296
2859	106482	1010466
2860	106558	1010800
2861	106620	1010993
2862	106675	1011124
2863	106728	1011235
2864	106788	1011420
2865	106852	1011628
2866	106913	1011820
2867	106969	1011957
2868	106982	1011689
2869	107038	1011826
2870	107091	1011942
2871	107146	1012073
2872	107205	1012241
2873	107268	1012446
2874	107326	1012603
2875	107378	1012707
2876	107435	1012850
2877	107500	1013075
2878	107549	1013149
2879	107607	1013300
2880	107674	1013543
2881	107743	1013801
2882	107807	1014021
2883	107862	1014144
2884	107927	1014372
2885	107983	1014502
2886	108028	1014536
2887	108071	1014559
2888	108115	1014577
2889	108146	1014486
2890	108214	1014734
2891	108276	1014925
2892	108338	1015115
2893	108401	1015313
2894	108463	1015509
2895	108528	1015728
2896	108592	1015940
2897	108657	1016162
2898	108714	1016303
2899	108772	1016460
2900	108827	1016587
2901	108892	1016805
2902	108949	1016952
2903	109009	1017125
2904	109063	1017239
2905	109114	1017324
2906	109165	1017410
2907	109226	1017591
2908	109284	1017744
2909	109352	1017989
2910	109413	1018174
2911	109466	1018281
2912	109520	1018389
2913	109571	1018481
2914	109624	1018589
2915	109642	1018368
2916	109700	1018520
2917	109761	1018699
2918	109815	1018815
2919	109872	1018952
2920	109923	1019037
2921	109976	1019150
2922	110031	1019271
2923	110084	1019373
2924	110138	1019489
2925	110193	1019614
2926	110255	1019795
2927	110315	1019970
2928	110391	1020279
2929	110436	1020316
2930	110486	1020387
2931	110551	1020600
2932	110618	1020831
2933	110688	1021098
2934	110747	1021254
2935	110796	1021316
2936	110846	1021394
2937	110906	1021558
2938	110966	1021733
2939	111029	1021927
2940	111095	1022148
2941	111147	1022242
2942	111193	1022277
2943	111237	1022293
2944	111288	1022384
2945	111336	1022435
2946	111395	1022590
2947	111438	1022600
2948	111502	1022807
2949	111570	1023048
2950	111637	1023273
2951	111696	1023429
2952	111743	1023478
2953	111804	1023650
2954	111865	1023824
2955	111929	1024027
2956	111988	1024181
2957	112045	1024315
2958	112102	1024459
2959	112163	1024627
2960	112225	1024810
2961	112292	1025038
2962	112362	1025297
2963	112427	1025500
2964	112480	1025603
2965	112539	1025753
2966	112591	1025848
2967	112656	1026053
2968	112726	1026307
2969	112785	1026465
2970	112843	1026606
2971	112889	1026641
2972	112933	1026660
