iter	MultiClass
4813	0.8596651613
4814	0.8596589652
4815	0.8596397581
4816	0.859627547
4817	0.8596087254
4818	0.8595928966
4819	0.8595808227
4820	0.8595671765
4821	0.8595450053
4822	0.8595347465
4823	0.859515069
4824	0.8594988742
4825	0.8594793525
4826	0.8594591081
4827	0.8594414004
4828	0.8594236448
4829	0.8594113536
4830	0.8594036413
4831	0.8593995513
4832	0.8593871024
4833	0.8593716121
4834	0.8593578515
4835	0.8593423396
4836	0.859327518
4837	0.8593137139
4838	0.8592968801
4839	0.8592743502
4840	0.8592638327
4841	0.8592465253
4842	0.8592316367
4843	0.8592163601
4844	0.8592080869
4845	0.85920413
4846	0.8591884623
4847	0.8591699964
4848	0.8591588578
4849	0.8591471694
4850	0.8591358294
4851	0.8591183329
4852	0.8591049291
4853	0.8590811276
4854	0.8590681965
4855	0.8590503374
4856	0.8590357375
4857	0.8590238143
4858	0.8590136293
4859	0.8589966291
4860	0.8589859386
4861	0.8589736151
4862	0.8589559964
4863	0.8589275993
4864	0.8589051071
4865	0.8588972839
4866	0.858889736
4867	0.8588751457
4868	0.8588604794
4869	0.8588573386
4870	0.8588446823
4871	0.8588239679
4872	0.8588166293
4873	0.8588058024
4874	0.8587961645
4875	0.8587843125
4876	0.8587563643
4877	0.8587323046
4878	0.8587217653
4879	0.858705512
4880	0.8586867085
4881	0.858673754
4882	0.8586551039
4883	0.8586331986
4884	0.8586204449
4885	0.8586042138
4886	0.8585923591
4887	0.8585872029
4888	0.8585757963
4889	0.8585668535
4890	0.8585492942
4891	0.8585287093
4892	0.8585086365
4893	0.8585012476
4894	0.8584952091
4895	0.8584858489
4896	0.8584629379
4897	0.8584445176
4898	0.8584235766
4899	0.8584157409
4900	0.8583963551
4901	0.8583836984
4902	0.8583671212
4903	0.8583583965
4904	0.8583402746
4905	0.8583318338
4906	0.8583144927
4907	0.8582974747
4908	0.8582863067
4909	0.8582844817
4910	0.858268456
4911	0.858257024
4912	0.8582468224
4913	0.8582318886
4914	0.8582314225
4915	0.8582163895
4916	0.8581839988
4917	0.8581720361
4918	0.8581625081
4919	0.8581554892
4920	0.8581314232
4921	0.8581205454
4922	0.8581068314
4923	0.8580965126
4924	0.8580779272
4925	0.8580624725
4926	0.8580578402
4927	0.8580469319
4928	0.8580466447
4929	0.8580333088
4930	0.8580240965
4931	0.8580055866
4932	0.8579819397
4933	0.8579679496
4934	0.8579553618
4935	0.8579446857
4936	0.8579251705
4937	0.8579203892
4938	0.8579000294
4939	0.857893977
4940	0.8578865923
4941	0.8578730928
4942	0.8578641246
4943	0.8578475013
4944	0.8578384028
4945	0.8578297517
4946	0.8578056588
4947	0.8577930387
4948	0.8577927792
4949	0.857786257
4950	0.8577772857
4951	0.8577662267
4952	0.8577422225
4953	0.8577380481
4954	0.8577229388
4955	0.8577118719
4956	0.8576980056
4957	0.8576898595
4958	0.8576765056
4959	0.857662408
4960	0.8576391725
4961	0.8576243636
4962	0.8576150854
4963	0.8575998145
4964	0.857583116
4965	0.8575751699
4966	0.8575653101
4967	0.8575534152
4968	0.8575404011
4969	0.8575191212
4970	0.8575116025
4971	0.8574923128
4972	0.857466598
4973	0.8574499115
4974	0.8574376266
4975	0.8574229227
4976	0.8574056383
4977	0.8573979905
4978	0.8573781559
4979	0.8573679252
4980	0.8573575715
4981	0.8573441185
4982	0.857325126
4983	0.8573092307
4984	0.8572904493
4985	0.857275804
4986	0.8572636354
4987	0.857262163
4988	0.8572490412
4989	0.8572441404
4990	0.8572391855
4991	0.857215793
4992	0.8572002899
4993	0.857186607
4994	0.8571764727
4995	0.8571591107
4996	0.8571441733
4997	0.8571292822
4998	0.8571184254
4999	0.8571007128
5000	0.8570930588
5001	0.8570789763
5002	0.8570705111
5003	0.8570591633
5004	0.8570493597
5005	0.8570420265
5006	0.857029469
5007	0.8570150032
5008	0.8570071668
5009	0.8569976849
5010	0.8569834534
5011	0.8569664818
5012	0.8569583858
5013	0.8569460853
5014	0.8569341788
5015	0.8569222136
5016	0.8569083849
5017	0.8568814106
5018	0.8568701041
5019	0.8568621253
5020	0.856851288
5021	0.8568479153
5022	0.8568376079
5023	0.8568162193
5024	0.8568001548
5025	0.8567854397
5026	0.856770117
5027	0.8567571698
5028	0.8567367387
5029	0.8567353067
5030	0.8567241225
5031	0.856713129
5032	0.8566992427
5033	0.8566842636
5034	0.8566732699
5035	0.8566629034
5036	0.8566580172
5037	0.8566441427
5038	0.8566359072
5039	0.8566258112
5040	0.8566183038
5041	0.8566047311
5042	0.8566013927
5043	0.8565995851
5044	0.8565906925
5045	0.8565783096
5046	0.8565666361
5047	0.8565585041
5048	0.8565294263
5049	0.8565195539
5050	0.85650492
5051	0.8564921935
5052	0.8564877473
5053	0.8564747681
5054	0.8564632404
5055	0.8564565025
5056	0.8564485172
5057	0.8564278073
5058	0.8564144558
5059	0.8563999632
5060	0.856382189
5061	0.8563689678
5062	0.8563557518
5063	0.856348768
5064	0.8563265022
5065	0.8563141569
5066	0.8563056635
5067	0.8562933305
5068	0.8562769851
5069	0.8562746398
5070	0.856256738
5071	0.8562409971
5072	0.8562372534
5073	0.8562303373
5074	0.8562251719
5075	0.856214425
5076	0.8561894342
5077	0.8561745709
5078	0.8561627517
5079	0.8561462348
5080	0.8561307452
5081	0.8561177338
5082	0.8561117947
5083	0.8560998521
5084	0.8560892718
5085	0.8560803896
5086	0.856063281
5087	0.8560521677
5088	0.8560391388
5089	0.8560293608
5090	0.8560113375
5091	0.8560043865
5092	0.855986067
5093	0.8559718497
5094	0.8559684421
5095	0.8559538856
5096	0.8559389973
5097	0.8559257061
5098	0.8559178184
5099	0.8559160695
5100	0.8559040317
5101	0.8558961779
5102	0.8558846077
5103	0.855874545
5104	0.8558611128
5105	0.8558516844
5106	0.8558334228
5107	0.85581933
5108	0.8558025987
5109	0.8557936181
5110	0.85578312
5111	0.8557755557
5112	0.855769021
5113	0.8557661693
5114	0.8557577472
5115	0.8557391849
5116	0.8557233149
5117	0.8557130054
5118	0.8557038742
5119	0.8556886988
5120	0.8556780678
5121	0.8556667305
5122	0.8556526985
5123	0.8556448488
5124	0.8556314059
5125	0.8556162319
5126	0.8556012389
5127	0.8555870222
5128	0.8555733942
5129	0.8555544019
5130	0.8555421234
5131	0.8555319254
5132	0.8555208185
5133	0.855502764
5134	0.8554953951
5135	0.8554881797
5136	0.8554761977
5137	0.8554634907
5138	0.8554503118
5139	0.8554343136
5140	0.855410534
5141	0.8553951188
5142	0.855380036
5143	0.8553715416
5144	0.8553596158
5145	0.8553462286
5146	0.8553358973
5147	0.8553221818
5148	0.8553126119
5149	0.8553000585
5150	0.8552900123
5151	0.8552881517
5152	0.8552735229
5153	0.8552655745
5154	0.8552447838
5155	0.8552336518
5156	0.8552168675
5157	0.8552059124
5158	0.8551930087
5159	0.8551816493
5160	0.8551741294
5161	0.8551587637
5162	0.8551426142
5163	0.8551378414
5164	0.8551263014
5165	0.8551170514
5166	0.855113925
5167	0.8551037658
5168	0.8550955114
5169	0.8550861956
5170	0.8550628004
5171	0.855046076
5172	0.855029707
5173	0.8550210156
5174	0.8550035492
5175	0.8549871177
5176	0.8549755947
5177	0.8549679311
5178	0.8549561597
5179	0.8549488619
5180	0.8549340976
5181	0.8549124475
5182	0.8549093877
5183	0.8548997827
5184	0.8548908107
5185	0.8548694609
5186	0.854862774
5187	0.8548485901
5188	0.8548331736
5189	0.8548191021
5190	0.8548015267
5191	0.8547916994
5192	0.8547794222
5193	0.8547701498
5194	0.854757728
5195	0.8547327775
5196	0.8547172336
5197	0.8547017377
5198	0.8546817276
5199	0.854668475
5200	0.8546476116
5201	0.8546444648
5202	0.8546298869
5203	0.8546182722
5204	0.8546002861
5205	0.8545867137
5206	0.8545736214
5207	0.8545599694
5208	0.8545487033
5209	0.8545321537
5210	0.8545122968
5211	0.8545079183
5212	0.8544919585
5213	0.8544736237
5214	0.8544638495
5215	0.8544542205
5216	0.8544453838
5217	0.8544225682
5218	0.8544020887
5219	0.8543858376
5220	0.8543659139
5221	0.8543452152
5222	0.8543385572
5223	0.854323507
5224	0.8543042163
5225	0.8542824371
5226	0.8542725183
5227	0.8542668623
5228	0.854255589
5229	0.8542537249
5230	0.8542473555
5231	0.8542392702
5232	0.8542376518
5233	0.8542210223
5234	0.854211287
5235	0.8541928176
5236	0.8541805104
5237	0.8541666197
5238	0.8541517339
5239	0.8541402363
5240	0.8541356584
5241	0.8541187701
5242	0.8541033627
5243	0.8540939779
5244	0.8540748721
5245	0.8540611728
5246	0.8540566647
5247	0.8540432644
5248	0.8540260559
5249	0.8540104274
5250	0.8539970635
5251	0.8539886585
5252	0.853973774
5253	0.8539595421
5254	0.8539421203
5255	0.8539306602
5256	0.8539241669
5257	0.8539111022
5258	0.8539001959
5259	0.8538926978
5260	0.8538699124
5261	0.8538616091
5262	0.8538511226
5263	0.8538347064
5264	0.853830697
5265	0.8538179616
5266	0.8538078551
5267	0.8537951708
5268	0.8537898535
5269	0.8537806297
5270	0.8537623505
5271	0.8537592878
5272	0.8537415136
5273	0.8537268079
5274	0.8537096268
5275	0.8536975003
5276	0.8536923481
5277	0.8536806071
5278	0.8536707642
5279	0.853665995
5280	0.8536603829
5281	0.8536488633
5282	0.8536457993
5283	0.8536348027
5284	0.8536247046
5285	0.8536122362
5286	0.853602013
5287	0.8535900292
5288	0.853580498
5289	0.8535665662
5290	0.8535537131
5291	0.8535478664
5292	0.8535422737
5293	0.8535352644
5294	0.8535260018
5295	0.8535198374
5296	0.8535026253
5297	0.853487412
5298	0.8534796413
5299	0.8534673665
5300	0.8534563811
5301	0.8534471113
5302	0.8534341633
5303	0.8534242038
5304	0.8534173606
5305	0.8534037612
5306	0.8533886853
5307	0.8533742079
5308	0.8533650444
5309	0.8533530847
5310	0.8533438152
5311	0.8533402771
5312	0.853325154
5313	0.8533188951
5314	0.8533079421
5315	0.8532960487
5316	0.853283941
5317	0.8532790189
5318	0.8532681849
5319	0.8532606416
5320	0.853252348
5321	0.8532442478
5322	0.8532383273
5323	0.8532285387
5324	0.8532193635
5325	0.8532121316
5326	0.8531925145
5327	0.8531847519
5328	0.8531698414
5329	0.8531586092
5330	0.8531493962
5331	0.8531423636
5332	0.8531341204
5333	0.8531291196
5334	0.8531212369
5335	0.8531109545
5336	0.8531014741
5337	0.8530923695
5338	0.8530741031
5339	0.8530531493
5340	0.8530458773
5341	0.8530317023
5342	0.8530166124
5343	0.8530059238
5344	0.8529929322
5345	0.8529797986
5346	0.852968308
5347	0.8529602243
5348	0.8529459933
5349	0.8529251337
5350	0.8529151358
5351	0.8529041607
5352	0.8529007954
5353	0.8528861715
5354	0.8528724909
5355	0.8528564899
5356	0.8528496272
5357	0.8528348985
5358	0.8528226741
5359	0.8528125205
5360	0.8528005977
5361	0.8527892275
5362	0.8527815765
5363	0.8527608919
5364	0.8527464392
5365	0.8527345455
5366	0.8527151206
5367	0.8527108109
5368	0.8526970584
5369	0.8526849805
5370	0.8526729325
5371	0.8526597338
5372	0.8526457089
5373	0.8526339647
5374	0.8526263005
5375	0.8526202782
5376	0.8526078733
5377	0.85259781
5378	0.8525862975
5379	0.8525703667
5380	0.852560702
5381	0.8525605794
5382	0.8525483522
5383	0.8525334286
5384	0.8525236604
5385	0.8525173647
5386	0.8525031614
5387	0.8524936633
5388	0.8524831444
5389	0.8524764249
5390	0.8524705424
5391	0.8524625577
5392	0.8524425749
5393	0.8524261277
5394	0.8524109428
5395	0.8523921716
5396	0.8523779171
5397	0.852357506
5398	0.852349676
5399	0.8523392868
5400	0.8523324346
5401	0.8523086701
5402	0.8522929021
5403	0.852285809
5404	0.8522705498
5405	0.8522588011
5406	0.8522508041
5407	0.8522373587
5408	0.8522279785
5409	0.8522138945
5410	0.8522051395
5411	0.8521903431
5412	0.852180738
5413	0.8521710787
5414	0.8521504342
5415	0.852145851
5416	0.8521300639
5417	0.8521238028
5418	0.8521135603
5419	0.8520878367
5420	0.8520793913
5421	0.8520632548
5422	0.8520445421
5423	0.8520341072
5424	0.8520245873
5425	0.8520102989
5426	0.8519996729
5427	0.8519921388
5428	0.8519796896
5429	0.8519672771
5430	0.8519611696
5431	0.8519442755
5432	0.8519286484
5433	0.8519126888
5434	0.8519051031
5435	0.8518947729
5436	0.8518876968
5437	0.8518805582
5438	0.851870678
5439	0.8518603962
5440	0.8518547635
5441	0.8518447311
5442	0.8518301802
5443	0.8518224599
5444	0.8518155446
5445	0.851808477
5446	0.8517952228
5447	0.8517835046
5448	0.8517727587
5449	0.8517576461
5450	0.8517481413
5451	0.8517456261
5452	0.8517278014
5453	0.8517122768
5454	0.851701724
5455	0.8516944321
5456	0.8516853796
5457	0.8516778127
5458	0.8516777045
5459	0.8516672826
5460	0.8516614456
5461	0.851642846
5462	0.8516345328
5463	0.8516222628
5464	0.8516109076
5465	0.8515995448
5466	0.8515920405
5467	0.8515855111
5468	0.8515676238
5469	0.8515565916
5470	0.8515458231
5471	0.8515426459
5472	0.8515296055
5473	0.8515221183
5474	0.851508417
5475	0.851499009
5476	0.851489268
5477	0.8514792328
5478	0.851467822
5479	0.8514528814
5480	0.8514406061
5481	0.8514211249
5482	0.8514138191
5483	0.8514055639
5484	0.851388434
5485	0.8513753621
5486	0.8513609948
5487	0.8513441797
5488	0.8513349555
5489	0.8513239188
5490	0.8513056895
5491	0.8512937006
5492	0.8512801937
5493	0.8512706844
5494	0.8512502793
5495	0.8512421385
5496	0.851231786
5497	0.8512258698
5498	0.8512014875
5499	0.851193906
5500	0.8511800749
5501	0.8511689692
5502	0.8511587099
5503	0.8511497983
5504	0.8511399928
5505	0.8511283497
5506	0.8511198109
5507	0.8511128717
5508	0.8511030248
5509	0.8510862994
5510	0.8510706239
5511	0.8510595542
5512	0.8510475831
5513	0.8510361299
5514	0.8510236091
5515	0.8510164941
5516	0.8510134836
5517	0.8510060681
5518	0.8510036416
5519	0.8509920901
5520	0.8509799531
5521	0.8509734663
5522	0.8509618124
5523	0.85095
5524	0.8509465408
5525	0.8509391041
5526	0.8509279095
5527	0.8509098839
5528	0.8508936492
5529	0.8508816494
5530	0.8508720008
5531	0.8508572809
5532	0.8508468992
5533	0.850837924
5534	0.8508230321
5535	0.8508103844
5536	0.8507992524
5537	0.8507896071
5538	0.8507858609
5539	0.8507730007
5540	0.8507584832
5541	0.8507583835
5542	0.8507516649
5543	0.8507433339
5544	0.8507341571
5545	0.8507244013
5546	0.8507072347
5547	0.8506978061
5548	0.8506813709
5549	0.8506720477
5550	0.8506623108
5551	0.8506543934
5552	0.8506375842
5553	0.8506238674
5554	0.8506119568
5555	0.8505913532
5556	0.8505746974
5557	0.8505575705
5558	0.8505496791
5559	0.8505413025
5560	0.850530951
5561	0.8505153362
5562	0.8505069177
5563	0.8504831074
5564	0.8504704141
5565	0.8504629425
5566	0.8504471709
5567	0.8504431265
5568	0.8504318027
5569	0.8504243943
5570	0.8504146203
5571	0.8503967932
5572	0.8503812936
5573	0.8503653799
5574	0.8503566986
5575	0.8503487786
5576	0.8503391824
5577	0.8503366909
5578	0.8503201131
5579	0.8503106547
5580	0.8502954593
5581	0.8502853646
5582	0.8502735867
5583	0.8502569459
5584	0.8502472761
5585	0.850238726
5586	0.8502234828
5587	0.8502126978
5588	0.8502021794
5589	0.8501802218
5590	0.850178751
5591	0.8501639909
5592	0.8501384019
5593	0.8501233143
5594	0.8501095279
5595	0.8500954556
5596	0.8500915602
5597	0.8500670874
5598	0.8500524157
5599	0.8500389632
5600	0.8500295931
5601	0.8500187683
5602	0.8500098782
5603	0.849999103
5604	0.8499913902
5605	0.8499733628
5606	0.8499616563
5607	0.8499483164
5608	0.8499312888
5609	0.8499273919
5610	0.8499122139
5611	0.8499002417
5612	0.8498895172
5613	0.8498784936
5614	0.8498681826
5615	0.8498621335
5616	0.8498497606
5617	0.8498428009
5618	0.8498268216
5619	0.8498097335
5620	0.8497976243
5621	0.8497834994
5622	0.8497741353
5623	0.8497692615
5624	0.8497500608
5625	0.8497323998
5626	0.8497227205
5627	0.8497050754
5628	0.8496967386
5629	0.8496875892
5630	0.8496764911
5631	0.8496625403
5632	0.8496598135
5633	0.8496448364
5634	0.8496428154
5635	0.8496362109
5636	0.8496214346
5637	0.8496137277
5638	0.8496004838
5639	0.8495840663
5640	0.8495762745
5641	0.8495751561
5642	0.8495672803
5643	0.8495574399
5644	0.8495502175
5645	0.8495398021
5646	0.849530515
5647	0.8495124516
5648	0.8495028062
5649	0.8494856161
5650	0.8494840431
5651	0.8494762588
5652	0.8494702176
5653	0.8494596113
5654	0.8494498407
5655	0.8494401525
5656	0.8494266931
5657	0.8494103303
5658	0.8493996069
5659	0.8493885915
5660	0.8493769196
5661	0.8493675313
5662	0.8493534237
5663	0.8493439597
5664	0.8493391782
5665	0.8493336141
5666	0.8493168311
5667	0.8493079372
5668	0.8492989364
5669	0.8492902001
5670	0.8492790851
5671	0.8492694111
5672	0.8492471052
5673	0.8492392436
5674	0.849236031
5675	0.8492295572
5676	0.8492271273
5677	0.8492199556
5678	0.8492050669
5679	0.8491982955
5680	0.8491887028
5681	0.8491738606
5682	0.8491653486
5683	0.849162463
5684	0.8491523978
5685	0.8491298174
5686	0.8491207811
5687	0.8491035456
5688	0.8490926689
5689	0.8490866974
5690	0.8490825014
5691	0.8490730138
5692	0.8490611019
5693	0.849051644
5694	0.849044435
5695	0.8490234924
5696	0.8490116822
5697	0.8490026217
5698	0.8489930884
5699	0.8489821615
5700	0.8489671825
5701	0.8489461657
5702	0.8489335518
5703	0.8489162782
5704	0.8489025374
5705	0.8488932208
5706	0.8488807645
5707	0.8488700919
5708	0.848856615
5709	0.8488498862
5710	0.8488364202
5711	0.8488215299
5712	0.8488052452
5713	0.8487889771
5714	0.8487737199
5715	0.8487617974
5716	0.8487496368
5717	0.8487409379
5718	0.8487336783
5719	0.8487161337
5720	0.8487035734
5721	0.8486956356
5722	0.8486895087
5723	0.848678693
5724	0.8486723555
5725	0.8486614259
5726	0.8486530524
5727	0.8486367944
5728	0.8486181254
5729	0.8486083247
5730	0.8486008121
5731	0.8485898801
5732	0.8485823793
5733	0.8485702408
5734	0.8485644084
5735	0.8485512862
5736	0.8485429944
5737	0.848530857
5738	0.8485249772
5739	0.84850506
5740	0.8484925884
5741	0.8484857105
5742	0.8484804611
5743	0.8484703006
5744	0.8484593288
5745	0.8484487459
5746	0.8484432301
5747	0.8484355442
5748	0.8484190443
5749	0.8484022721
5750	0.8483958368
5751	0.8483908986
5752	0.8483786013
5753	0.8483677855
5754	0.8483559317
5755	0.8483440641
5756	0.8483415942
5757	0.8483281238
5758	0.8483148067
5759	0.8483061894
5760	0.8482903523
5761	0.8482819041
5762	0.8482723475
5763	0.848258628
5764	0.8482558754
5765	0.8482459192
5766	0.8482363069
5767	0.8482253351
5768	0.8482153999
5769	0.8482056126
5770	0.8481994498
5771	0.8481924067
5772	0.8481893544
5773	0.8481809812
5774	0.8481709007
5775	0.8481556189
5776	0.8481502574
5777	0.8481454978
5778	0.8481369524
5779	0.8481287546
5780	0.8481079353
5781	0.8480978264
5782	0.848084787
5783	0.8480640188
5784	0.8480611276
5785	0.8480541833
5786	0.8480471525
5787	0.8480303515
5788	0.8480214055
5789	0.8480041802
5790	0.8479938209
5791	0.8479870536
5792	0.847977313
5793	0.8479678832
5794	0.8479613847
5795	0.847952791
5796	0.8479327395
5797	0.8479214771
5798	0.8479114267
5799	0.847905687
5800	0.8478948258
5801	0.8478823612
5802	0.8478706686
5803	0.8478625456
5804	0.847855982
5805	0.8478473543
5806	0.8478408956
5807	0.8478341629
5808	0.8478243548
5809	0.8478220002
5810	0.8478154467
5811	0.847804298
5812	0.8477897829
5813	0.8477853938
5814	0.8477732676
5815	0.8477675703
5816	0.8477561551
5817	0.8477528753
5818	0.8477356982
5819	0.8477273609
5820	0.8477127099
5821	0.8477025066
5822	0.8476908473
5823	0.8476781295
5824	0.8476712508
5825	0.8476527539
5826	0.8476336162
5827	0.8476229145
5828	0.847610721
5829	0.8475969661
5830	0.8475835391
5831	0.8475721781
5832	0.8475665124
5833	0.8475470014
5834	0.8475412057
5835	0.8475347857
5836	0.8475253714
5837	0.8475107004
5838	0.8475010662
5839	0.8474873306
5840	0.8474818255
5841	0.8474715103
5842	0.8474511517
5843	0.8474424106
5844	0.847432278
5845	0.8474245213
5846	0.8474138265
5847	0.8474075827
5848	0.8473988854
5849	0.8473863321
5850	0.8473759393
5851	0.8473638912
5852	0.8473469989
5853	0.8473320658
5854	0.8473193336
5855	0.8473163059
5856	0.84730131
5857	0.847289182
5858	0.8472775863
5859	0.8472686866
5860	0.8472562039
5861	0.8472384711
5862	0.8472304824
5863	0.8472159293
5864	0.8472036989
5865	0.8471896259
5866	0.8471778873
5867	0.8471652124
5868	0.8471542216
5869	0.8471419534
5870	0.8471343436
5871	0.8471269373
5872	0.8471137212
5873	0.8471070416
5874	0.8470984478
5875	0.8470885518
5876	0.8470793008
5877	0.8470691653
5878	0.8470443428
5879	0.847030956
5880	0.8470233402
5881	0.8470159507
5882	0.847015516
5883	0.8470011742
5884	0.8469933662
5885	0.8469843378
5886	0.8469842297
5887	0.8469766857
5888	0.8469654703
5889	0.8469472609
5890	0.8469369564
5891	0.8469283734
5892	0.8469202574
5893	0.8469089186
5894	0.8468906718
5895	0.8468766361
5896	0.8468686381
5897	0.8468553282
5898	0.8468512197
5899	0.8468436339
5900	0.8468321254
5901	0.8468164161
5902	0.8468084698
5903	0.8467973876
5904	0.8467893975
5905	0.8467812908
5906	0.8467652748
5907	0.8467612591
5908	0.8467467499
5909	0.8467414949
5910	0.8467289543
5911	0.8467223701
5912	0.8467063007
5913	0.84669416
5914	0.8466841802
5915	0.8466654594
5916	0.8466549918
5917	0.8466489675
5918	0.8466401099
5919	0.8466261588
5920	0.8466100174
5921	0.8466008421
5922	0.8465977118
5923	0.8465866089
5924	0.8465758731
5925	0.8465655023
5926	0.8465619104
5927	0.8465551217
5928	0.8465468659
5929	0.846535046
5930	0.8465207522
5931	0.8465118993
5932	0.8465025697
5933	0.846491924
5934	0.8464838319
5935	0.8464770291
5936	0.8464680511
5937	0.8464562764
5938	0.8464480986
5939	0.846443178
5940	0.8464359317
5941	0.8464184235
5942	0.846407847
5943	0.8464025686
5944	0.8463890333
5945	0.8463832155
5946	0.846378752
5947	0.8463659171
5948	0.8463590778
5949	0.8463490434
5950	0.8463425339
5951	0.8463289341
5952	0.8463213652
5953	0.8463119446
5954	0.8463082792
5955	0.8462905934
5956	0.8462779004
5957	0.8462712557
5958	0.8462526744
5959	0.8462408674
5960	0.8462335505
5961	0.8462273978
5962	0.8462172355
5963	0.8462144146
5964	0.84619987
5965	0.8461954014
5966	0.8461895129
5967	0.8461879904
5968	0.8461777268
5969	0.8461674291
5970	0.8461548944
5971	0.8461433272
5972	0.8461430822
5973	0.8461279805
5974	0.8461194306
5975	0.8461068551
5976	0.8461009551
5977	0.8460892701
5978	0.8460815218
5979	0.846076441
5980	0.8460637889
5981	0.8460500923
5982	0.8460404171
5983	0.8460328717
5984	0.8460222557
5985	0.8460192145
5986	0.8460081863
5987	0.8459966752
5988	0.845980256
5989	0.845968373
5990	0.8459533567
5991	0.8459357712
5992	0.8459269148
5993	0.8459181049
5994	0.8459127666
5995	0.8458934869
5996	0.845881898
5997	0.8458715417
5998	0.8458601294
5999	0.8458501955
6000	0.8458356763
6001	0.8458305569
6002	0.8458162698
6003	0.8458035544
6004	0.8457842702
6005	0.845773607
6006	0.8457598919
6007	0.8457482613
6008	0.8457331565
6009	0.8457260318
6010	0.8457184697
6011	0.8457101915
6012	0.8456991936
6013	0.8456900744
6014	0.8456850436
6015	0.8456667974
6016	0.8456585168
6017	0.8456479058
6018	0.8456424319
6019	0.8456240436
6020	0.8456229632
6021	0.8456063033
6022	0.8455923442
6023	0.8455788071
6024	0.8455678048
6025	0.8455578412
6026	0.8455488673
6027	0.845541146
6028	0.8455350595
6029	0.8455238185
6030	0.8455145718
6031	0.8455043115
6032	0.8454855628
6033	0.8454847431
6034	0.8454700704
6035	0.8454634522
6036	0.8454539656
6037	0.8454438873
6038	0.8454320724
6039	0.8454229573
6040	0.8454190197
6041	0.8454102062
6042	0.8453998256
6043	0.8453899764
6044	0.8453805286
6045	0.8453736987
6046	0.8453627603
6047	0.8453499467
6048	0.8453415916
6049	0.8453343552
6050	0.84531541
6051	0.8453092223
6052	0.8452975558
6053	0.8452872404
6054	0.8452798769
6055	0.8452669992
6056	0.845260296
6057	0.8452511476
6058	0.8452478981
6059	0.8452390072
6060	0.8452269134
6061	0.8452183257
6062	0.8452013915
6063	0.8451921463
6064	0.845182551
6065	0.8451714337
6066	0.8451681478
6067	0.8451591293
6068	0.8451458595
6069	0.8451385011
6070	0.845128641
6071	0.8451210363
6072	0.8451099597
6073	0.8450989876
6074	0.8450916981
6075	0.8450796583
6076	0.8450717268
6077	0.8450655525
6078	0.8450583129
6079	0.8450419725
6080	0.8450301909
6081	0.845017828
6082	0.8450056824
6083	0.8449960882
6084	0.8449899057
6085	0.8449812157
6086	0.8449681289
6087	0.8449554933
6088	0.844940191
6089	0.8449293556
6090	0.844929068
6091	0.8449112432
6092	0.8448980957
6093	0.8448862969
6094	0.8448659047
6095	0.8448576148
6096	0.8448439347
6097	0.8448300741
6098	0.8448250166
6099	0.8448160157
6100	0.8448065697
6101	0.8447939065
6102	0.8447853781
6103	0.8447668759
6104	0.8447591494
6105	0.8447488593
6106	0.8447283155
6107	0.8447245249
6108	0.844721778
6109	0.844716554
6110	0.8447064282
6111	0.8446946975
6112	0.8446895721
6113	0.8446806451
6114	0.8446724629
6115	0.8446544864
6116	0.8446480306
6117	0.8446352149
6118	0.844615179
6119	0.8445945354
6120	0.8445874024
6121	0.8445797111
6122	0.844570943
6123	0.8445574963
6124	0.8445508768
6125	0.8445364059
6126	0.8445300716
6127	0.8445212844
6128	0.8445159624
6129	0.8445055284
6130	0.8444968731
6131	0.8444847615
6132	0.8444763582
6133	0.8444652791
6134	0.8444504053
6135	0.8444499174
6136	0.8444403516
6137	0.8444329533
6138	0.8444226394
6139	0.8444119698
6140	0.8444058511
6141	0.8443942144
6142	0.844381273
6143	0.8443693245
6144	0.8443619098
6145	0.8443542787
6146	0.8443371453
6147	0.8443215703
6148	0.8443071892
6149	0.844295679
6150	0.844285467
6151	0.8442767066
6152	0.8442686482
6153	0.8442598496
6154	0.8442443446
6155	0.8442376911
6156	0.8442156747
6157	0.8442108709
6158	0.8441983809
6159	0.8441836769
6160	0.8441756825
6161	0.8441714812
6162	0.8441662161
6163	0.8441588637
6164	0.8441525517
6165	0.8441430585
6166	0.844135967
6167	0.8441234976
6168	0.8441155214
6169	0.8441082478
6170	0.8440995938
6171	0.8440906799
6172	0.8440735704
6173	0.8440695842
6174	0.8440590325
6175	0.8440482739
6176	0.8440379516
6177	0.844028865
6178	0.8440122623
6179	0.8440012928
6180	0.8439906948
6181	0.8439819658
6182	0.8439708147
6183	0.8439578728
6184	0.8439553728
6185	0.8439368667
6186	0.8439264169
6187	0.8439124324
6188	0.843892727
6189	0.8438832417
6190	0.8438753788
6191	0.843867999
6192	0.8438618068
6193	0.8438530408
6194	0.84384384
6195	0.8438257669
6196	0.8438175435
6197	0.8437972232
6198	0.8437859258
6199	0.8437748619
6200	0.8437650151
6201	0.8437526793
6202	0.8437316594
6203	0.8437198853
6204	0.843711725
6205	0.8436977558
6206	0.8436863875
6207	0.8436742442
6208	0.8436690951
6209	0.8436602654
6210	0.8436445825
6211	0.84363853
6212	0.8436281958
6213	0.8436205928
6214	0.8436064576
6215	0.8435917735
6216	0.8435767128
6217	0.8435674556
6218	0.8435555293
6219	0.8435487095
6220	0.8435399467
6221	0.843535801
6222	0.8435307757
6223	0.8435158342
6224	0.8435084952
